incident_year,season_dir,incident,incident_base,ir_folder,file_name,file_url,local_path,event_timestamp_local
2024,2024_Incidents,2024_Snag,Snag,20240924,20240923_2241_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20240924/20240923_2241_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,2024_Incidents\2024_Snag\IR\20240924\20240923_2241_Snag_IDBOF000900_Event_ArcPro_3_2.gdb,
2024,2024_Incidents,2024_Snag,Snag,20240924,20240923_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20240924/20240923_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20240924\20240923_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs\20240923_2241_Snag_IDBOF000900_Event_ArcPro_3_2_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20240926,20240925_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20240926/20240925_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20240926\20240925_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs\20240925_2148_Snag_IDBOF000900_Event_ArcPro_3_2_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20240926,20240925_2148_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20240926/20240925_2148_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,2024_Incidents\2024_Snag\IR\20240926\20240925_2148_Snag_IDBOF000900_Event_ArcPro_3_2.gdb,
2024,2024_Incidents,2024_Snag,Snag,20240928,20240928_0000_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20240928/20240928_0000_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,2024_Incidents\2024_Snag\IR\20240928\20240928_0000_Snag_IDBOF000900_Event_ArcPro_3_2.gdb,
2024,2024_Incidents,2024_Snag,Snag,20240928,20240928_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20240928/20240928_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20240928\20240928_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs\20240928_0000_Snag_IDBOF000900_Event_ArcPro_3_2_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20240930,20240929_2213_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20240930/20240929_2213_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,2024_Incidents\2024_Snag\IR\20240930\20240929_2213_Snag_IDBOF000900_Event_ArcPro_3_2.gdb,
2024,2024_Incidents,2024_Snag,Snag,20240930,20240929_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20240930/20240929_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20240930\20240929_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs\20240929_2213_Snag_IDBOF000900_Event_ArcPro_3_2_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241001,20240930_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241001/20240930_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20241001\20240930_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs\20240930_2206_Snag_IDBOF000900_Event_ArcPro_3_2_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241001,20240930_2206_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241001/20240930_2206_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,2024_Incidents\2024_Snag\IR\20241001\20240930_2206_Snag_IDBOF000900_Event_ArcPro_3_2.gdb,
2024,2024_Incidents,2024_Snag,Snag,20241002,20241002_0003_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241002/20241002_0003_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,2024_Incidents\2024_Snag\IR\20241002\20241002_0003_Snag_IDBOF000900_Event_ArcPro_3_2.gdb,
2024,2024_Incidents,2024_Snag,Snag,20241002,20241002_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241002/20241002_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20241002\20241002_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs\20241002_0003_Snag_IDBOF000900_Event_ArcPro_3_2_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241003,20241002_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241003/20241002_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20241003\20241002_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs\20241002_2100_Snag_IDBOF000900_Event_ArcPro_3_2_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241003,20241002_2100_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241003/20241002_2100_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,2024_Incidents\2024_Snag\IR\20241003\20241002_2100_Snag_IDBOF000900_Event_ArcPro_3_2.gdb,
2024,2024_Incidents,2024_Snag,Snag,20241006,20241006_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241006/20241006_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20241006\20241006_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs\20241006_0239_Snag_IDBOF000900_Event_ArcPro_3_2_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241006,20241006_0239_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241006/20241006_0239_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,2024_Incidents\2024_Snag\IR\20241006\20241006_0239_Snag_IDBOF000900_Event_ArcPro_3_2.gdb,
2024,2024_Incidents,2024_Snag,Snag,20241007,20241006_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241007/20241006_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20241007\20241006_Snag_IDBOF000900_Event_ArcPro_3_2_ShapeFileOutputs\20241006_2057_Snag_IDBOF000900_Event_ArcPro_3_2_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241007,20241006_2057_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241007/20241006_2057_Snag_IDBOF000900_Event_ArcPro_3_2.gdb.zip,2024_Incidents\2024_Snag\IR\20241007\20241006_2057_Snag_IDBOF000900_Event_ArcPro_3_2.gdb,
2024,2024_Incidents,2024_Snag,Snag,20241008,20241008_0101_Snag_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241008/20241008_0101_Snag_IR_Shapefiles.zip,2024_Incidents\2024_Snag\IR\20241008\20241008_0101_Snag_Heat_Perimeter.shp,2024-10-08T01:01:00
2024,2024_Incidents,2024_Snag,Snag,20241008,20241008_0101_Snag_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241008/20241008_0101_Snag_IR.gdb.zip,2024_Incidents\2024_Snag\IR\20241008\20241008_0101_Snag_IR.gdb,2024-10-08T01:01:00
2024,2024_Incidents,2024_Snag,Snag,20241009,20241008_2000_Snag_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241009/20241008_2000_Snag_IR_Shapefiles.zip,2024_Incidents\2024_Snag\IR\20241009\20241008_2000_Snag_Heat_Perimeter.shp,2024-10-08T20:00:00
2024,2024_Incidents,2024_Snag,Snag,20241009,20241008_2000_Snag_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241009/20241008_2000_Snag_IR.gdb.zip,2024_Incidents\2024_Snag\IR\20241009\20241008_2000_Snag_IR.gdb,2024-10-08T20:00:00
2024,2024_Incidents,2024_Snag,Snag,20241010,20241009_2244_Snag_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241010/20241009_2244_Snag_IR_Shapefiles.zip,2024_Incidents\2024_Snag\IR\20241010\20241009_2244_Snag_Heat_Perimeter.shp,2024-10-09T22:44:00
2024,2024_Incidents,2024_Snag,Snag,20241010,20241009_2244_Snag_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241010/20241009_2244_Snag_IR.gdb.zip,2024_Incidents\2024_Snag\IR\20241010\20241009_2244_Snag_IR.gdb,2024-10-09T22:44:00
2024,2024_Incidents,2024_Snag,Snag,20241011,20241011_Snag_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241011/20241011_Snag_ShapeFileOutputs.zip,2024_Incidents\2024_Snag\IR\20241011\20241011_Snag_ShapeFileOutputs\20241010_2142MDT_Snag_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241011,20241010_2142MDT_Snag_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241011/20241010_2142MDT_Snag_IR.gdb.zip,2024_Incidents\2024_Snag\IR\20241011\20241010_2142MDT_Snag_IR.gdb,
2024,2024_Incidents,2024_Snag,Snag,20241011,20241011_Snag_IR.gdb.kmz,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241011/20241011_Snag_IR.gdb.kmz,2024_Incidents\2024_Snag\IR\20241011\20241011_Snag_IR.gdb.kmz,
2024,2024_Incidents,2024_Snag,Snag,20241014,20241014_GoatSnag_IR.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241014/20241014_GoatSnag_IR.zip,2024_Incidents\2024_Snag\IR\20241014\20241014_GoatSnag_ShapeFileOutputs\20241014_0004_GoatSnag_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241015,20241015_GoatSnag_IR.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241015/20241015_GoatSnag_IR.zip,2024_Incidents\2024_Snag\IR\20241015\20241015_GoatSnag_ShapeFileOutputs\20241014_2126_GoatSnag_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241016,20241016_GoatSnag_IR.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241016/20241016_GoatSnag_IR.zip,2024_Incidents\2024_Snag\IR\20241016\20241016_GoatSnag_ShapeFileOutputs\20241015_2356_GoatSnag_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Snag,Snag,20241019,20241019_GoatSnag_IR.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Snag/IR/20241019/20241019_GoatSnag_IR.zip,2024_Incidents\2024_Snag\IR\20241019\20241019_GoatSnag_ShapeFileOutputs\20241018_2003_GoatSnag_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240802,20240802_Wapiti_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240802/20240802_Wapiti_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240802\20240802_Wapiti_ShapeFileOutputs\20240802__Wapiti_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240802,20240802_Wapiti_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240802/20240802_Wapiti_IR.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240802\20240802_Wapiti_IR.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240805,20240805_IR_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240805/20240805_IR_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240805\20240805_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240805_0037_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240805,20240805_IR_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240805/20240805_IR_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240805\20240805_IR_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240806,20240806_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240806/20240806_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240806\20240806_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240806_0302_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240806,20240806_0302_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240806/20240806_0302_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240806\20240806_0302_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240807,20240806_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240807/20240806_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240807\20240806_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240806_2306_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240807,20240806_2306_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240807/20240806_2306_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240807\20240806_2306_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240808,20240808_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240808/20240808_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240808\20240808_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240808_0202MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240808,20240808_0202MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240808/20240808_0202MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240808\20240808_0202MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240809,20240808_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240809/20240808_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240809\20240808_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240808_2120MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240809,20240808_2120MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240809/20240808_2120MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240809\20240808_2120MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240810,20240810_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240810/20240810_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240810\20240810_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240810_0238MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240810,20240810_0238MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240810/20240810_0238MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240810\20240810_0238MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240811,20240811_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240811/20240811_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240811\20240811_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240811_0216MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240811,20240811_0216MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240811/20240811_0216MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240811\20240811_0216MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240812,20240812_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240812/20240812_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240812\20240812_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240812_0154MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240812,20240812_0154MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240812/20240812_0154MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240812\20240812_0154MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240813,20240812_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240813/20240812_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240813\20240812_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240812_2207MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240813,20240812_2207MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240813/20240812_2207MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240813\20240812_2207MDT_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240814,20240813_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240814/20240813_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240814\20240813_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240813_2145_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240814,20240813_2145_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240814/20240813_2145_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240814\20240813_2145_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240815,20240814_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240815/20240814_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240815\20240814_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240814_2308_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240815,20240814_2308_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240815/20240814_2308_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240815\20240814_2308_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240816,20240816_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240816/20240816_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240816\20240816_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240816_0001_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240816,20240816_0001_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240816/20240816_0001_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240816\20240816_0001_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240817,20240816_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240817/20240816_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs.zip,2024_Incidents\2024_Wapiti\IR\20240817\20240816_Wapiti_IDBOF000683_Event_ArcPro_3_1_ShapeFileOutputs\20240816_2053b_Wapiti_IDBOF000683_Event_ArcPro_3_1_Heat_Perimeter.shp,
2024,2024_Incidents,2024_Wapiti,Wapiti,20240817,20240816_2053_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2024_Incidents/2024_Wapiti/IR/20240817/20240816_2053_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb.zip,2024_Incidents\2024_Wapiti\IR\20240817\20240816_2053_Wapiti_IDBOF000683_Event_ArcPro_3_1.gdb,
